geneset,go_id,gene
Endoplasmic Reticulum Membrane,GO:0005789,DNAJB12
Endoplasmic Reticulum Membrane,GO:0005789,GPRIN1
Endoplasmic Reticulum Membrane,GO:0005789,TBC1D20
Endoplasmic Reticulum Membrane,GO:0005789,DEGS2
Endoplasmic Reticulum Membrane,GO:0005789,DEGS1
Endoplasmic Reticulum Membrane,GO:0005789,DPAGT1
Endoplasmic Reticulum Membrane,GO:0005789,NDRG4
Endoplasmic Reticulum Membrane,GO:0005789,HSD17B7
Endoplasmic Reticulum Membrane,GO:0005789,RRBP1
Endoplasmic Reticulum Membrane,GO:0005789,HSD17B2
Endoplasmic Reticulum Membrane,GO:0005789,HSD17B3
Endoplasmic Reticulum Membrane,GO:0005789,LNPK
Endoplasmic Reticulum Membrane,GO:0005789,PCYT1A
Endoplasmic Reticulum Membrane,GO:0005789,SREBF1
Endoplasmic Reticulum Membrane,GO:0005789,SLC30A7
Endoplasmic Reticulum Membrane,GO:0005789,SREBF2
Endoplasmic Reticulum Membrane,GO:0005789,PCYT1B
Endoplasmic Reticulum Membrane,GO:0005789,OST4
Endoplasmic Reticulum Membrane,GO:0005789,SLC30A5
Endoplasmic Reticulum Membrane,GO:0005789,ABHD12B
Endoplasmic Reticulum Membrane,GO:0005789,DOLK
Endoplasmic Reticulum Membrane,GO:0005789,CYBB
Endoplasmic Reticulum Membrane,GO:0005789,CYBA
Endoplasmic Reticulum Membrane,GO:0005789,NAT8
Endoplasmic Reticulum Membrane,GO:0005789,OSTC
Endoplasmic Reticulum Membrane,GO:0005789,STT3B
Endoplasmic Reticulum Membrane,GO:0005789,STT3A
Endoplasmic Reticulum Membrane,GO:0005789,UBA1
Endoplasmic Reticulum Membrane,GO:0005789,TAB1
Endoplasmic Reticulum Membrane,GO:0005789,UBIAD1
Endoplasmic Reticulum Membrane,GO:0005789,VCP
Endoplasmic Reticulum Membrane,GO:0005789,HTRA2
Endoplasmic Reticulum Membrane,GO:0005789,CYP46A1
Endoplasmic Reticulum Membrane,GO:0005789,ADGRG6
Endoplasmic Reticulum Membrane,GO:0005789,SBF1
Endoplasmic Reticulum Membrane,GO:0005789,TRDN
Endoplasmic Reticulum Membrane,GO:0005789,MMP1
Endoplasmic Reticulum Membrane,GO:0005789,CYP4A11
Endoplasmic Reticulum Membrane,GO:0005789,GALNT2
Endoplasmic Reticulum Membrane,GO:0005789,PLA2G2A
Endoplasmic Reticulum Membrane,GO:0005789,CAV1
Endoplasmic Reticulum Membrane,GO:0005789,GALNT1
Endoplasmic Reticulum Membrane,GO:0005789,TAPBP
Endoplasmic Reticulum Membrane,GO:0005789,CYP26A1
Endoplasmic Reticulum Membrane,GO:0005789,CHPT1
Endoplasmic Reticulum Membrane,GO:0005789,RTN3
Endoplasmic Reticulum Membrane,GO:0005789,RTN4
Endoplasmic Reticulum Membrane,GO:0005789,RTN1
Endoplasmic Reticulum Membrane,GO:0005789,RTN2
Endoplasmic Reticulum Membrane,GO:0005789,UBA5
Endoplasmic Reticulum Membrane,GO:0005789,AGPAT1
Endoplasmic Reticulum Membrane,GO:0005789,AGPAT2
Endoplasmic Reticulum Membrane,GO:0005789,PLD2
Endoplasmic Reticulum Membrane,GO:0005789,AGPAT3
Endoplasmic Reticulum Membrane,GO:0005789,AGPAT4
Endoplasmic Reticulum Membrane,GO:0005789,PLD4
Endoplasmic Reticulum Membrane,GO:0005789,AGPAT5
Endoplasmic Reticulum Membrane,GO:0005789,PLD3
Endoplasmic Reticulum Membrane,GO:0005789,CYP26B1
Endoplasmic Reticulum Membrane,GO:0005789,DHRS7C
Endoplasmic Reticulum Membrane,GO:0005789,SARAF
Endoplasmic Reticulum Membrane,GO:0005789,TMEM208
Endoplasmic Reticulum Membrane,GO:0005789,IRGM
Endoplasmic Reticulum Membrane,GO:0005789,KLHL41
Endoplasmic Reticulum Membrane,GO:0005789,LMBRD1
Endoplasmic Reticulum Membrane,GO:0005789,PNKD
Endoplasmic Reticulum Membrane,GO:0005789,CYP26C1
Endoplasmic Reticulum Membrane,GO:0005789,SCARB2
Endoplasmic Reticulum Membrane,GO:0005789,TMEM41B
Endoplasmic Reticulum Membrane,GO:0005789,PRKCSH
Endoplasmic Reticulum Membrane,GO:0005789,GOSR2
Endoplasmic Reticulum Membrane,GO:0005789,ATP2A3
Endoplasmic Reticulum Membrane,GO:0005789,EMC10
Endoplasmic Reticulum Membrane,GO:0005789,RB1CC1
Endoplasmic Reticulum Membrane,GO:0005789,ATP2A2
Endoplasmic Reticulum Membrane,GO:0005789,HMGCR
Endoplasmic Reticulum Membrane,GO:0005789,ATP2A1
Endoplasmic Reticulum Membrane,GO:0005789,MSMO1
Endoplasmic Reticulum Membrane,GO:0005789,CLCN4
Endoplasmic Reticulum Membrane,GO:0005789,CLN3
Endoplasmic Reticulum Membrane,GO:0005789,GRM6
Endoplasmic Reticulum Membrane,GO:0005789,UFL1
Endoplasmic Reticulum Membrane,GO:0005789,SEC61A1
Endoplasmic Reticulum Membrane,GO:0005789,BNIP3
Endoplasmic Reticulum Membrane,GO:0005789,BNIP1
Endoplasmic Reticulum Membrane,GO:0005789,GET1
Endoplasmic Reticulum Membrane,GO:0005789,GET3
Endoplasmic Reticulum Membrane,GO:0005789,ATG14
Endoplasmic Reticulum Membrane,GO:0005789,ATG13
Endoplasmic Reticulum Membrane,GO:0005789,USP17L2
Endoplasmic Reticulum Membrane,GO:0005789,RNF103
Endoplasmic Reticulum Membrane,GO:0005789,CD4
Endoplasmic Reticulum Membrane,GO:0005789,WDR81
Endoplasmic Reticulum Membrane,GO:0005789,CYP1A2
Endoplasmic Reticulum Membrane,GO:0005789,CYP1A1
Endoplasmic Reticulum Membrane,GO:0005789,ALG10B
Endoplasmic Reticulum Membrane,GO:0005789,PLCD4
Endoplasmic Reticulum Membrane,GO:0005789,LDAF1
Endoplasmic Reticulum Membrane,GO:0005789,OTULINL
Endoplasmic Reticulum Membrane,GO:0005789,PI4K2B
Endoplasmic Reticulum Membrane,GO:0005789,ANKLE2
Endoplasmic Reticulum Membrane,GO:0005789,SGMS2
Endoplasmic Reticulum Membrane,GO:0005789,SGMS1
Endoplasmic Reticulum Membrane,GO:0005789,RNF5
Endoplasmic Reticulum Membrane,GO:0005789,CREB3L4
Endoplasmic Reticulum Membrane,GO:0005789,CREB3L3
Endoplasmic Reticulum Membrane,GO:0005789,CYP1B1
Endoplasmic Reticulum Membrane,GO:0005789,APOL2
Endoplasmic Reticulum Membrane,GO:0005789,NCSTN
Endoplasmic Reticulum Membrane,GO:0005789,FDFT1
Endoplasmic Reticulum Membrane,GO:0005789,ICMT
Endoplasmic Reticulum Membrane,GO:0005789,DMPK
Endoplasmic Reticulum Membrane,GO:0005789,FZD6
Endoplasmic Reticulum Membrane,GO:0005789,FZD9
Endoplasmic Reticulum Membrane,GO:0005789,SLC16A11
Endoplasmic Reticulum Membrane,GO:0005789,PAFAH2
Endoplasmic Reticulum Membrane,GO:0005789,COPZ2
Endoplasmic Reticulum Membrane,GO:0005789,COPZ1
Endoplasmic Reticulum Membrane,GO:0005789,FA2H
Endoplasmic Reticulum Membrane,GO:0005789,GJB1
Endoplasmic Reticulum Membrane,GO:0005789,SQLE
Endoplasmic Reticulum Membrane,GO:0005789,PRKD2
Endoplasmic Reticulum Membrane,GO:0005789,GJA1
Endoplasmic Reticulum Membrane,GO:0005789,HMOX1
Endoplasmic Reticulum Membrane,GO:0005789,HMOX2
Endoplasmic Reticulum Membrane,GO:0005789,CDK5RAP3
Endoplasmic Reticulum Membrane,GO:0005789,GRAMD2A
Endoplasmic Reticulum Membrane,GO:0005789,SEC16A
Endoplasmic Reticulum Membrane,GO:0005789,TMEM174
Endoplasmic Reticulum Membrane,GO:0005789,GJD3
Endoplasmic Reticulum Membrane,GO:0005789,VMA21
Endoplasmic Reticulum Membrane,GO:0005789,ANKS4B
Endoplasmic Reticulum Membrane,GO:0005789,MGLL
Endoplasmic Reticulum Membrane,GO:0005789,HLA-DQB2
Endoplasmic Reticulum Membrane,GO:0005789,GRAMD1C
Endoplasmic Reticulum Membrane,GO:0005789,GRAMD1B
Endoplasmic Reticulum Membrane,GO:0005789,FICD
Endoplasmic Reticulum Membrane,GO:0005789,GRAMD1A
Endoplasmic Reticulum Membrane,GO:0005789,ABHD4
Endoplasmic Reticulum Membrane,GO:0005789,RPN1
Endoplasmic Reticulum Membrane,GO:0005789,SEL1L
Endoplasmic Reticulum Membrane,GO:0005789,RPN2
Endoplasmic Reticulum Membrane,GO:0005789,MTDH
Endoplasmic Reticulum Membrane,GO:0005789,SSR1
Endoplasmic Reticulum Membrane,GO:0005789,HLA-DQA2
Endoplasmic Reticulum Membrane,GO:0005789,HLA-DQA1
Endoplasmic Reticulum Membrane,GO:0005789,TPTE2
Endoplasmic Reticulum Membrane,GO:0005789,FMO1
Endoplasmic Reticulum Membrane,GO:0005789,KTN1
Endoplasmic Reticulum Membrane,GO:0005789,SYVN1
Endoplasmic Reticulum Membrane,GO:0005789,FMO3
Endoplasmic Reticulum Membrane,GO:0005789,FMO4
Endoplasmic Reticulum Membrane,GO:0005789,STING1
Endoplasmic Reticulum Membrane,GO:0005789,DHRS3
Endoplasmic Reticulum Membrane,GO:0005789,DHRS4
Endoplasmic Reticulum Membrane,GO:0005789,ERP44
Endoplasmic Reticulum Membrane,GO:0005789,DHRS7
Endoplasmic Reticulum Membrane,GO:0005789,LOC107987479
Endoplasmic Reticulum Membrane,GO:0005789,DHRS9
Endoplasmic Reticulum Membrane,GO:0005789,LPCAT4
Endoplasmic Reticulum Membrane,GO:0005789,LPCAT3
Endoplasmic Reticulum Membrane,GO:0005789,PLP2
Endoplasmic Reticulum Membrane,GO:0005789,TMEM39A
Endoplasmic Reticulum Membrane,GO:0005789,TMEM39B
Endoplasmic Reticulum Membrane,GO:0005789,RNF121
Endoplasmic Reticulum Membrane,GO:0005789,TKT
Endoplasmic Reticulum Membrane,GO:0005789,BSCL2
Endoplasmic Reticulum Membrane,GO:0005789,XXYLT1
Endoplasmic Reticulum Membrane,GO:0005789,LPCAT2
Endoplasmic Reticulum Membrane,GO:0005789,FMN1
Endoplasmic Reticulum Membrane,GO:0005789,LPCAT1
Endoplasmic Reticulum Membrane,GO:0005789,FMN2
Endoplasmic Reticulum Membrane,GO:0005789,SLC8A3
Endoplasmic Reticulum Membrane,GO:0005789,LMAN1
Endoplasmic Reticulum Membrane,GO:0005789,LMAN2
Endoplasmic Reticulum Membrane,GO:0005789,TMEM147
Endoplasmic Reticulum Membrane,GO:0005789,RNF139
Endoplasmic Reticulum Membrane,GO:0005789,ANXA7
Endoplasmic Reticulum Membrane,GO:0005789,GPAT4
Endoplasmic Reticulum Membrane,GO:0005789,TMEM38A
Endoplasmic Reticulum Membrane,GO:0005789,GPAT3
Endoplasmic Reticulum Membrane,GO:0005789,TMEM38B
Endoplasmic Reticulum Membrane,GO:0005789,TMEM14A
Endoplasmic Reticulum Membrane,GO:0005789,SLC17A3
Endoplasmic Reticulum Membrane,GO:0005789,RNF133
Endoplasmic Reticulum Membrane,GO:0005789,TOR1A
Endoplasmic Reticulum Membrane,GO:0005789,DIO2
Endoplasmic Reticulum Membrane,GO:0005789,DOLPP1
Endoplasmic Reticulum Membrane,GO:0005789,VRK2
Endoplasmic Reticulum Membrane,GO:0005789,CHERP
Endoplasmic Reticulum Membrane,GO:0005789,YIF1A
Endoplasmic Reticulum Membrane,GO:0005789,YIF1B
Endoplasmic Reticulum Membrane,GO:0005789,CTDNEP1
Endoplasmic Reticulum Membrane,GO:0005789,CNIH1
Endoplasmic Reticulum Membrane,GO:0005789,CNIH2
Endoplasmic Reticulum Membrane,GO:0005789,STIM1
Endoplasmic Reticulum Membrane,GO:0005789,RNF183
Endoplasmic Reticulum Membrane,GO:0005789,RNF185
Endoplasmic Reticulum Membrane,GO:0005789,TMEM178A
Endoplasmic Reticulum Membrane,GO:0005789,CNIH3
Endoplasmic Reticulum Membrane,GO:0005789,DHCR7
Endoplasmic Reticulum Membrane,GO:0005789,CNIH4
Endoplasmic Reticulum Membrane,GO:0005789,RNF186
Endoplasmic Reticulum Membrane,GO:0005789,OCA2
Endoplasmic Reticulum Membrane,GO:0005789,VKORC1L1
Endoplasmic Reticulum Membrane,GO:0005789,RAB1B
Endoplasmic Reticulum Membrane,GO:0005789,TUSC3
Endoplasmic Reticulum Membrane,GO:0005789,PROS1
Endoplasmic Reticulum Membrane,GO:0005789,AUP1
Endoplasmic Reticulum Membrane,GO:0005789,LCLAT1
Endoplasmic Reticulum Membrane,GO:0005789,CLCC1
Endoplasmic Reticulum Membrane,GO:0005789,DDRGK1
Endoplasmic Reticulum Membrane,GO:0005789,SC5D
Endoplasmic Reticulum Membrane,GO:0005789,SLC39A7
Endoplasmic Reticulum Membrane,GO:0005789,TRAM1L1
Endoplasmic Reticulum Membrane,GO:0005789,MPDU1
Endoplasmic Reticulum Membrane,GO:0005789,OSBPL6
Endoplasmic Reticulum Membrane,GO:0005789,WFS1
Endoplasmic Reticulum Membrane,GO:0005789,CYP4F11
Endoplasmic Reticulum Membrane,GO:0005789,CYP4F12
Endoplasmic Reticulum Membrane,GO:0005789,REEP2
Endoplasmic Reticulum Membrane,GO:0005789,REEP1
Endoplasmic Reticulum Membrane,GO:0005789,REEP4
Endoplasmic Reticulum Membrane,GO:0005789,REEP3
Endoplasmic Reticulum Membrane,GO:0005789,NOTCH3
Endoplasmic Reticulum Membrane,GO:0005789,NOTCH4
Endoplasmic Reticulum Membrane,GO:0005789,NOTCH1
Endoplasmic Reticulum Membrane,GO:0005789,NOTCH2
Endoplasmic Reticulum Membrane,GO:0005789,CLSTN3
Endoplasmic Reticulum Membrane,GO:0005789,INSIG2
Endoplasmic Reticulum Membrane,GO:0005789,INSIG1
Endoplasmic Reticulum Membrane,GO:0005789,RNF180
Endoplasmic Reticulum Membrane,GO:0005789,TM7SF2
Endoplasmic Reticulum Membrane,GO:0005789,ABHD12
Endoplasmic Reticulum Membrane,GO:0005789,RNF175
Endoplasmic Reticulum Membrane,GO:0005789,SLC37A1
Endoplasmic Reticulum Membrane,GO:0005789,TAPT1
Endoplasmic Reticulum Membrane,GO:0005789,SLC37A3
Endoplasmic Reticulum Membrane,GO:0005789,SLC37A2
Endoplasmic Reticulum Membrane,GO:0005789,DHCR24
Endoplasmic Reticulum Membrane,GO:0005789,SLC26A9
Endoplasmic Reticulum Membrane,GO:0005789,BCL2
Endoplasmic Reticulum Membrane,GO:0005789,CDK1
Endoplasmic Reticulum Membrane,GO:0005789,SERINC1
Endoplasmic Reticulum Membrane,GO:0005789,LMBR1L
Endoplasmic Reticulum Membrane,GO:0005789,ITPR2
Endoplasmic Reticulum Membrane,GO:0005789,ITPR3
Endoplasmic Reticulum Membrane,GO:0005789,CYP3A4
Endoplasmic Reticulum Membrane,GO:0005789,CYP3A5
Endoplasmic Reticulum Membrane,GO:0005789,ITPR1
Endoplasmic Reticulum Membrane,GO:0005789,DNAJB2
Endoplasmic Reticulum Membrane,GO:0005789,DNAJB9
Endoplasmic Reticulum Membrane,GO:0005789,LBR
Endoplasmic Reticulum Membrane,GO:0005789,SLC37A4
Endoplasmic Reticulum Membrane,GO:0005789,CYP51A1
Endoplasmic Reticulum Membrane,GO:0005789,RNF26
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A1
Endoplasmic Reticulum Membrane,GO:0005789,CPT1C
Endoplasmic Reticulum Membrane,GO:0005789,FREY1
Endoplasmic Reticulum Membrane,GO:0005789,DNAJA1
Endoplasmic Reticulum Membrane,GO:0005789,MYORG
Endoplasmic Reticulum Membrane,GO:0005789,RAB10
Endoplasmic Reticulum Membrane,GO:0005789,VAPA
Endoplasmic Reticulum Membrane,GO:0005789,NOS1AP
Endoplasmic Reticulum Membrane,GO:0005789,VAPB
Endoplasmic Reticulum Membrane,GO:0005789,DAD1
Endoplasmic Reticulum Membrane,GO:0005789,ASPH
Endoplasmic Reticulum Membrane,GO:0005789,TYRO3
Endoplasmic Reticulum Membrane,GO:0005789,SFTPA1
Endoplasmic Reticulum Membrane,GO:0005789,RAB18
Endoplasmic Reticulum Membrane,GO:0005789,SFTPA2
Endoplasmic Reticulum Membrane,GO:0005789,UBA52
Endoplasmic Reticulum Membrane,GO:0005789,FOLR2
Endoplasmic Reticulum Membrane,GO:0005789,SEC11A
Endoplasmic Reticulum Membrane,GO:0005789,SRXN1
Endoplasmic Reticulum Membrane,GO:0005789,ADPGK
Endoplasmic Reticulum Membrane,GO:0005789,UNC93B1
Endoplasmic Reticulum Membrane,GO:0005789,CCDC47
Endoplasmic Reticulum Membrane,GO:0005789,FTCD
Endoplasmic Reticulum Membrane,GO:0005789,PLN
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A6
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A4
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A3
Endoplasmic Reticulum Membrane,GO:0005789,SEC11C
Endoplasmic Reticulum Membrane,GO:0005789,SH3D19
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A9
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A8
Endoplasmic Reticulum Membrane,GO:0005789,UGT1A7
Endoplasmic Reticulum Membrane,GO:0005789,ACSL3
Endoplasmic Reticulum Membrane,GO:0005789,ACSL1
Endoplasmic Reticulum Membrane,GO:0005789,CIDEB
Endoplasmic Reticulum Membrane,GO:0005789,ACSL6
Endoplasmic Reticulum Membrane,GO:0005789,AMFR
Endoplasmic Reticulum Membrane,GO:0005789,ACSL5
Endoplasmic Reticulum Membrane,GO:0005789,SLC51A
Endoplasmic Reticulum Membrane,GO:0005789,ACSL4
Endoplasmic Reticulum Membrane,GO:0005789,CYP2U1
Endoplasmic Reticulum Membrane,GO:0005789,SIK2
Endoplasmic Reticulum Membrane,GO:0005789,SLC35B4
Endoplasmic Reticulum Membrane,GO:0005789,SLC35B3
Endoplasmic Reticulum Membrane,GO:0005789,MRLN
Endoplasmic Reticulum Membrane,GO:0005789,SLC35B2
Endoplasmic Reticulum Membrane,GO:0005789,SLC35B1
Endoplasmic Reticulum Membrane,GO:0005789,CISD2
Endoplasmic Reticulum Membrane,GO:0005789,LMF1
Endoplasmic Reticulum Membrane,GO:0005789,LMF2
Endoplasmic Reticulum Membrane,GO:0005789,CHEK2
Endoplasmic Reticulum Membrane,GO:0005789,PTGDS
Endoplasmic Reticulum Membrane,GO:0005789,NUS1
Endoplasmic Reticulum Membrane,GO:0005789,TMED9
Endoplasmic Reticulum Membrane,GO:0005789,LMAN1L
Endoplasmic Reticulum Membrane,GO:0005789,BCL11B
Endoplasmic Reticulum Membrane,GO:0005789,CAMLG
Endoplasmic Reticulum Membrane,GO:0005789,HLA-C
Endoplasmic Reticulum Membrane,GO:0005789,HLA-A
Endoplasmic Reticulum Membrane,GO:0005789,HLA-B
Endoplasmic Reticulum Membrane,GO:0005789,HLA-G
Endoplasmic Reticulum Membrane,GO:0005789,HLA-E
Endoplasmic Reticulum Membrane,GO:0005789,HLA-F
Endoplasmic Reticulum Membrane,GO:0005789,NCEH1
Endoplasmic Reticulum Membrane,GO:0005789,PLPP6
Endoplasmic Reticulum Membrane,GO:0005789,CYP2S1
Endoplasmic Reticulum Membrane,GO:0005789,PTGES
Endoplasmic Reticulum Membrane,GO:0005789,CFTR
Endoplasmic Reticulum Membrane,GO:0005789,CDS2
Endoplasmic Reticulum Membrane,GO:0005789,NECAB3
Endoplasmic Reticulum Membrane,GO:0005789,TEX264
Endoplasmic Reticulum Membrane,GO:0005789,ARL6IP1
Endoplasmic Reticulum Membrane,GO:0005789,SLC35D1
Endoplasmic Reticulum Membrane,GO:0005789,PITPNB
Endoplasmic Reticulum Membrane,GO:0005789,MGST2
Endoplasmic Reticulum Membrane,GO:0005789,MGST3
Endoplasmic Reticulum Membrane,GO:0005789,TEX261
Endoplasmic Reticulum Membrane,GO:0005789,GBA2
Endoplasmic Reticulum Membrane,GO:0005789,TMTC2
Endoplasmic Reticulum Membrane,GO:0005789,LMAN2L
Endoplasmic Reticulum Membrane,GO:0005789,MGST1
Endoplasmic Reticulum Membrane,GO:0005789,PTDSS2
Endoplasmic Reticulum Membrane,GO:0005789,PTDSS1
Endoplasmic Reticulum Membrane,GO:0005789,CYP4V2
Endoplasmic Reticulum Membrane,GO:0005789,CYP2R1
Endoplasmic Reticulum Membrane,GO:0005789,TREX1
Endoplasmic Reticulum Membrane,GO:0005789,PSENEN
Endoplasmic Reticulum Membrane,GO:0005789,RHOA
Endoplasmic Reticulum Membrane,GO:0005789,SLC33A1
Endoplasmic Reticulum Membrane,GO:0005789,IZUMO1
Endoplasmic Reticulum Membrane,GO:0005789,CYP7B1
Endoplasmic Reticulum Membrane,GO:0005789,RHOG
Endoplasmic Reticulum Membrane,GO:0005789,RHOC
Endoplasmic Reticulum Membrane,GO:0005789,DCSTAMP
Endoplasmic Reticulum Membrane,GO:0005789,COPG1
Endoplasmic Reticulum Membrane,GO:0005789,RDH5
Endoplasmic Reticulum Membrane,GO:0005789,TLR9
Endoplasmic Reticulum Membrane,GO:0005789,CLPTM1L
Endoplasmic Reticulum Membrane,GO:0005789,TLR8
Endoplasmic Reticulum Membrane,GO:0005789,COPG2
Endoplasmic Reticulum Membrane,GO:0005789,TLR7
Endoplasmic Reticulum Membrane,GO:0005789,TLR3
Endoplasmic Reticulum Membrane,GO:0005789,GUCY2D
Endoplasmic Reticulum Membrane,GO:0005789,TRAM2
Endoplasmic Reticulum Membrane,GO:0005789,TRAM1
Endoplasmic Reticulum Membrane,GO:0005789,CYP4F22
Endoplasmic Reticulum Membrane,GO:0005789,CYP7A1
Endoplasmic Reticulum Membrane,GO:0005789,MAGT1
Endoplasmic Reticulum Membrane,GO:0005789,MLEC
Endoplasmic Reticulum Membrane,GO:0005789,SCAP
Endoplasmic Reticulum Membrane,GO:0005789,SEC61B
Endoplasmic Reticulum Membrane,GO:0005789,TMED3
Endoplasmic Reticulum Membrane,GO:0005789,UBXN8
Endoplasmic Reticulum Membrane,GO:0005789,TMED2
Endoplasmic Reticulum Membrane,GO:0005789,STRIT1
Endoplasmic Reticulum Membrane,GO:0005789,TMED7
Endoplasmic Reticulum Membrane,GO:0005789,RAB6A
Endoplasmic Reticulum Membrane,GO:0005789,TM4SF20
Endoplasmic Reticulum Membrane,GO:0005789,SCD5
Endoplasmic Reticulum Membrane,GO:0005789,SACM1L
Endoplasmic Reticulum Membrane,GO:0005789,SLC35G1
Endoplasmic Reticulum Membrane,GO:0005789,SVIP
Endoplasmic Reticulum Membrane,GO:0005789,CYP2W1
Endoplasmic Reticulum Membrane,GO:0005789,SPCS3
Endoplasmic Reticulum Membrane,GO:0005789,SPCS2
Endoplasmic Reticulum Membrane,GO:0005789,SPCS1
Endoplasmic Reticulum Membrane,GO:0005789,GDPD1
Endoplasmic Reticulum Membrane,GO:0005789,CTAGE15
Endoplasmic Reticulum Membrane,GO:0005789,RAB3GAP2
Endoplasmic Reticulum Membrane,GO:0005789,RAB3GAP1
Endoplasmic Reticulum Membrane,GO:0005789,RYR2
Endoplasmic Reticulum Membrane,GO:0005789,RYR3
Endoplasmic Reticulum Membrane,GO:0005789,RYR1
Endoplasmic Reticulum Membrane,GO:0005789,STEEP1
Endoplasmic Reticulum Membrane,GO:0005789,ZDHHC20
Endoplasmic Reticulum Membrane,GO:0005789,GDPD3
Endoplasmic Reticulum Membrane,GO:0005789,SPPL3
Endoplasmic Reticulum Membrane,GO:0005789,CYP4Z1
Endoplasmic Reticulum Membrane,GO:0005789,SERP1
Endoplasmic Reticulum Membrane,GO:0005789,HRAS
Endoplasmic Reticulum Membrane,GO:0005789,B3GAT1
Endoplasmic Reticulum Membrane,GO:0005789,STIMATE
Endoplasmic Reticulum Membrane,GO:0005789,ALG14
Endoplasmic Reticulum Membrane,GO:0005789,ALG13
Endoplasmic Reticulum Membrane,GO:0005789,ALG12
Endoplasmic Reticulum Membrane,GO:0005789,MACO1
Endoplasmic Reticulum Membrane,GO:0005789,ALG11
Endoplasmic Reticulum Membrane,GO:0005789,DPM1
Endoplasmic Reticulum Membrane,GO:0005789,DPM2
Endoplasmic Reticulum Membrane,GO:0005789,DPM3
Endoplasmic Reticulum Membrane,GO:0005789,SELENON
Endoplasmic Reticulum Membrane,GO:0005789,ILVBL
Endoplasmic Reticulum Membrane,GO:0005789,SELENOT
Endoplasmic Reticulum Membrane,GO:0005789,SELENOS
Endoplasmic Reticulum Membrane,GO:0005789,ATF6B
Endoplasmic Reticulum Membrane,GO:0005789,HFE
Endoplasmic Reticulum Membrane,GO:0005789,DNAJC25
Endoplasmic Reticulum Membrane,GO:0005789,SELENOK
Endoplasmic Reticulum Membrane,GO:0005789,SELENOI
Endoplasmic Reticulum Membrane,GO:0005789,EMC1
Endoplasmic Reticulum Membrane,GO:0005789,EMC2
Endoplasmic Reticulum Membrane,GO:0005789,TMEM129
Endoplasmic Reticulum Membrane,GO:0005789,EMC3
Endoplasmic Reticulum Membrane,GO:0005789,EMC4
Endoplasmic Reticulum Membrane,GO:0005789,SPTSSA
Endoplasmic Reticulum Membrane,GO:0005789,EMC6
Endoplasmic Reticulum Membrane,GO:0005789,EMC7
Endoplasmic Reticulum Membrane,GO:0005789,SPTSSB
Endoplasmic Reticulum Membrane,GO:0005789,EMC8
Endoplasmic Reticulum Membrane,GO:0005789,EMC9
Endoplasmic Reticulum Membrane,GO:0005789,EPHX1
Endoplasmic Reticulum Membrane,GO:0005789,DNAJC16
Endoplasmic Reticulum Membrane,GO:0005789,DNAJC18
Endoplasmic Reticulum Membrane,GO:0005789,PDIA6
Endoplasmic Reticulum Membrane,GO:0005789,PDIA5
Endoplasmic Reticulum Membrane,GO:0005789,ALDH3A2
Endoplasmic Reticulum Membrane,GO:0005789,SRPRB
Endoplasmic Reticulum Membrane,GO:0005789,CASQ1
Endoplasmic Reticulum Membrane,GO:0005789,CASQ2
Endoplasmic Reticulum Membrane,GO:0005789,COPA
Endoplasmic Reticulum Membrane,GO:0005789,COPB2
Endoplasmic Reticulum Membrane,GO:0005789,SPPL2C
Endoplasmic Reticulum Membrane,GO:0005789,COPB1
Endoplasmic Reticulum Membrane,GO:0005789,SPPL2B
Endoplasmic Reticulum Membrane,GO:0005789,SRPRA
Endoplasmic Reticulum Membrane,GO:0005789,SPPL2A
Endoplasmic Reticulum Membrane,GO:0005789,SEL1L2
Endoplasmic Reticulum Membrane,GO:0005789,UBC
Endoplasmic Reticulum Membrane,GO:0005789,UBB
Endoplasmic Reticulum Membrane,GO:0005789,TMEM109
Endoplasmic Reticulum Membrane,GO:0005789,PDZD8
Endoplasmic Reticulum Membrane,GO:0005789,CYP2J2
Endoplasmic Reticulum Membrane,GO:0005789,JAGN1
Endoplasmic Reticulum Membrane,GO:0005789,ATP13A1
Endoplasmic Reticulum Membrane,GO:0005789,HSPA5
Endoplasmic Reticulum Membrane,GO:0005789,CYP3A43
Endoplasmic Reticulum Membrane,GO:0005789,RHBDD2
Endoplasmic Reticulum Membrane,GO:0005789,RHBDD1
Endoplasmic Reticulum Membrane,GO:0005789,DTNBP1
Endoplasmic Reticulum Membrane,GO:0005789,BFAR
Endoplasmic Reticulum Membrane,GO:0005789,DGAT2L6
Endoplasmic Reticulum Membrane,GO:0005789,LPIN1
Endoplasmic Reticulum Membrane,GO:0005789,RFT1
Endoplasmic Reticulum Membrane,GO:0005789,ATP13A4
Endoplasmic Reticulum Membrane,GO:0005789,LPIN2
Endoplasmic Reticulum Membrane,GO:0005789,LPIN3
Endoplasmic Reticulum Membrane,GO:0005789,COPE
Endoplasmic Reticulum Membrane,GO:0005789,MCTP1
Endoplasmic Reticulum Membrane,GO:0005789,GPSM1
Endoplasmic Reticulum Membrane,GO:0005789,PMEL
